dataset,query_size,query_mode,query_index,order,load_time,filter_time,build_table_time,plan_time,enumerate_time,n_embeddings
human,8,dense,1,0 1 6 2 3 7 4 5 ,0.0194,0.0006,0.0010,0.0000,1580.3742,16418241276
human,8,dense,2,4 0 1 2 3 5 6 7 
human,8,dense,3,2 0 1 3 5 7 4 6 ,0.0741,0.0002,0.0006,0.0000,673.4927,37840240800
human,8,dense,4,1 0 2 3 4 5 7 6 ,0.0202,0.0004,0.0008,0.0000,126.8121,1100923920
human,8,dense,5,7 1 2 3 4 5 0 6 
human,8,dense,6,7 2 1 0 3 4 5 6 ,0.0204,0.0001,0.0004,0.0000,21.6393,15850800
human,8,dense,7,2 5 6 4 0 1 3 7 ,0.0199,0.0001,0.0004,0.0000,1.8841,411188400
human,8,dense,8,0 3 4 1 2 5 6 7 
human,8,dense,9,1 4 6 0 2 3 5 7 
human,8,dense,10,2 5 0 1 3 4 6 7 
human,8,dense,11,4 1 0 2 3 5 6 7 
human,8,dense,12,2 0 1 4 5 6 3 7 
human,8,dense,13,0 1 2 3 4 5 6 7 
human,8,dense,14,4 6 3 0 1 2 5 7 ,0.0198,0.0003,0.0006,0.0000,602.8685,22788041028
human,8,dense,15,4 0 2 7 6 1 3 5 ,0.0200,0.0002,0.0007,0.0000,350.6536,3714173640
human,8,dense,16,5 2 7 1 0 3 4 6 ,0.0205,0.0001,0.0004,0.0000,0.0003,12960
human,8,dense,17,2 4 1 5 0 3 7 6 
human,8,dense,18,6 5 0 1 2 3 4 7 
human,8,dense,19,3 0 1 2 4 5 6 7 
human,8,dense,20,0 7 2 3 1 4 5 6 
human,8,dense,21,2 0 1 4 5 6 3 7 
human,8,dense,22,0 5 6 1 2 3 4 7 
human,8,dense,23,3 5 7 0 4 6 1 2 ,0.0204,0.0002,0.0005,0.0000,70.7147,1972656000
human,8,dense,24,0 7 2 1 3 4 5 6 
human,8,dense,25,3 2 0 1 4 5 6 7 
human,8,dense,26,1 4 6 2 5 3 7 0 
human,8,dense,27,1 0 5 3 4 2 6 7 ,0.0204,0.0003,0.0008,0.0000,57.6433,6631496976
human,8,dense,28,2 0 1 3 4 5 6 7 
human,8,dense,29,0 1 2 3 4 5 6 7 
human,8,dense,30,1 7 0 5 2 3 4 6 
human,8,dense,31,0 2 1 3 4 5 6 7 
human,8,dense,32,5 1 3 4 0 2 6 7 
human,8,dense,33,3 2 0 1 4 5 6 7 
