dataset,query_size,query_mode,query_index,elapsed_execution_time,filter_time,plan_time,enumerate_time,n_embeddings,order,max_task_time,n_intersections
friendster,16,dense,59,2.34293,2.0491,168.283,12.6484,496407384257,5 10 11 13 15 14 0 1 4 2 7 9 12 3 6 8 ,2.27497,4421393.0
friendster,16,sparse,6,0.0776517,2.30706,52.7627,1.0787,36,2 1 7 6 11 9 10 4 5 15 0 3 13 14 12 8 ,0.0191908,138917.0
friendster,16,sparse,64,0.0890671,2.24702,76.9309,1.17979,1,12 11 6 5 2 8 10 1 9 13 3 0 14 4 15 7 ,0.0214308,155298.0
friendster,16,sparse,10,0.126752,2.11712,74.8419,1.6029,313582288050,1 12 0 10 8 11 6 3 2 9 13 7 4 14 15 5 ,0.0649591,217615.0
friendster,16,dense,1,0.124349,2.3663,52.0437,2.33712,170186,2 8 12 5 15 11 14 6 7 3 13 9 4 0 1 10 ,0.0406733,137619.0
friendster,16,sparse,66,2.3989,2.24414,71.644,5.62519,29252022172,0 3 2 10 5 6 12 4 1 14 11 9 7 8 13 15 ,2.34214,3259017.0
friendster,16,sparse,50,0.114866,1.99195,49.2696,1.43083,554486997378,13 8 14 12 11 5 15 9 3 0 6 1 4 2 7 10 ,0.0522821,218811.0
friendster,16,sparse,9,0.226848,2.10267,47.7734,1.63376,229877681155,1 3 5 0 14 6 10 9 11 2 8 4 15 13 12 7 ,0.155152,367584.0
friendster,16,sparse,14,1.05126,2.06544,138.056,5.06054,63409357744,10 12 7 13 15 14 6 11 5 0 4 1 9 8 2 3 ,0.983541,1272267.0
friendster,16,sparse,73,0.553669,2.01957,30.6699,3.88714,840297420763,3 7 9 12 13 11 4 2 10 0 8 15 14 6 1 5 ,0.502768,1014227.0
friendster,16,sparse,26,0.107963,2.02483,112.458,1.25839,328119598,10 1 2 5 7 6 13 8 3 0 14 4 9 15 11 12 ,0.0513115,196818.0
friendster,16,dense,3,0.165743,2.15718,39.9975,1.80116,31753697049,7 9 10 11 12 13 3 0 6 5 14 4 1 8 2 15 ,0.095955,354497.0
friendster,16,dense,78,0.222744,2.28067,36.6736,5.46657,67195518720,10 9 13 1 7 0 5 11 6 15 2 4 14 12 3 8 ,0.0831975,777199.0
friendster,16,sparse,76,0.101119,1.90433,38.8438,1.35327,78593241126511,4 12 7 11 6 3 10 5 8 14 0 9 2 1 13 15 ,0.0473661,204034.0
friendster,16,dense,48,0.112699,2.14079,40.3545,1.43609,837837597661,0 3 5 13 6 9 8 11 4 12 1 7 10 15 14 2 ,0.0272372,179239.0
friendster,16,dense,93,0.0752975,2.30285,33.7217,1.10805,14204,2 11 4 5 12 7 10 8 6 1 13 3 0 15 14 9 ,0.0184687,128805.0
friendster,16,sparse,53,0.129713,2.02855,54.0028,1.52222,108175663845,11 12 10 14 13 15 7 8 5 2 6 9 4 1 3 0 ,0.0800289,258657.0
friendster,16,sparse,51,0.110901,2.06926,36.9165,1.42838,8398899334,11 6 10 14 5 7 8 12 3 4 1 0 9 15 13 2 ,0.0491607,209924.0
friendster,16,dense,80,0.295191,2.21992,65.766,1.60918,6221602569,9 2 3 12 10 7 0 6 5 14 4 11 1 13 8 15 ,0.256211,399012.0
friendster,16,dense,60,0.148255,2.02378,38.8177,1.51156,186598324771,4 3 6 7 11 10 9 2 14 1 5 15 0 12 8 13 ,0.085193,224885.0
friendster,16,sparse,4,0.111193,2.06993,40.6576,1.44591,1839931183450,1 0 3 7 4 8 5 9 12 6 10 13 2 11 15 14 ,0.0252416,196517.0
friendster,16,sparse,27,0.127939,1.96825,19.0517,1.47459,118028694357166,8 10 5 9 6 2 3 4 0 7 1 14 13 11 12 15 ,0.0475313,215726.0
friendster,16,dense,98,0.237164,2.09249,30.6217,1.38514,21389370705,3 10 11 15 13 12 6 9 0 1 7 8 5 4 2 14 ,0.180621,319815.0
friendster,16,sparse,29,0.271856,2.05491,61.6823,2.52965,256123438849,9 11 12 10 13 14 3 0 4 2 6 1 5 8 7 15 ,0.199115,526471.0
friendster,16,sparse,33,0.152515,1.96629,73.3454,1.98484,12519394379898,4 5 9 7 14 6 12 2 0 15 8 11 3 10 13 1 ,0.0927913,381423.0
friendster,16,dense,10,0.0871786,2.2951,48.7512,1.20715,2,6 2 11 3 13 9 14 10 12 0 1 7 15 4 5 8 ,0.0192313,136382.0
friendster,16,dense,7,0.0997323,2.14676,61.0315,1.24716,20442164,8 10 9 12 13 15 14 11 3 7 1 4 6 0 2 5 ,0.0261406,159747.0
friendster,16,dense,52,0.0891461,2.37544,24.2543,1.18629,25212,0 14 6 13 12 15 7 2 8 9 10 4 1 3 11 5 ,0.0424881,142752.0
friendster,16,dense,61,0.0821922,2.41285,53.0531,1.21417,37800,0 8 7 14 12 15 10 13 1 6 9 4 11 3 5 2 ,0.0229657,144010.0
friendster,16,sparse,94,0.689964,2.0452,133.624,4.27093,620145815153,5 3 9 7 4 11 6 0 2 1 10 14 12 13 8 15 ,0.63965,1332517.0
friendster,16,dense,79,0.088352,2.41452,27.2382,1.03981,25844,1 13 9 7 3 5 8 12 6 4 0 2 10 15 14 11 ,0.0406947,136720.0
friendster,16,dense,21,0.0962988,2.16938,34.9222,1.13234,15462799,4 11 15 12 13 5 9 1 8 14 10 6 3 2 7 0 ,0.0417478,160954.0
friendster,16,sparse,7,0.129033,2.00522,28.1994,1.47097,230625841719,11 3 12 15 14 9 1 10 6 4 0 8 5 13 7 2 ,0.0781183,270659.0
friendster,16,dense,53,0.251085,2.0853,103.383,2.14729,7367061318,1 8 2 4 6 5 3 15 9 12 13 0 14 11 10 7 ,0.177779,382668.0
friendster,16,dense,97,0.0827174,2.21446,36.6295,1.08851,72,3 1 4 5 9 8 11 14 2 13 7 10 6 15 0 12 ,0.0370305,146873.0
friendster,16,sparse,97,20.3826,2.03523,108.632,98.4178,25186535203006,4 12 10 13 15 8 14 9 3 2 5 0 6 1 7 11 ,19.9343,26791205.0
friendster,16,dense,26,0.161523,2.34727,41.2766,1.24469,7349195504,7 6 9 15 11 12 14 13 2 8 1 10 3 4 0 5 ,0.116152,149156.0
friendster,16,sparse,100,0.170284,2.02418,45.192,1.3687,121271639454,5 14 11 8 13 2 3 6 7 0 10 1 15 4 12 9 ,0.0999918,229034.0
friendster,16,dense,94,0.0717847,2.47385,33.6038,0.992019,2,9 4 5 14 6 3 13 10 12 0 8 7 2 1 11 15 ,0.027141,116750.0
friendster,16,dense,19,3.48204,1.95255,51.8206,19.0794,6563048273520,10 11 12 13 15 14 0 4 7 5 1 9 8 2 6 3 ,3.14606,5122009.0
friendster,16,sparse,40,0.104829,2.13788,66.3781,1.25184,170047350,5 15 13 9 14 11 0 8 10 7 1 2 3 12 6 4 ,0.0488971,192270.0
friendster,16,sparse,12,0.180529,2.00706,44.4571,2.37904,353016744070131,4 13 8 15 12 11 6 14 9 7 2 1 10 5 3 0 ,0.143217,358901.0
friendster,16,dense,91,0.0881559,2.19388,39.7987,1.0258,17587354,5 8 2 6 0 4 7 10 12 11 9 3 1 14 15 13 ,0.018186,142343.0
friendster,16,dense,51,0.0851859,2.22133,33.4648,1.21341,75724277808,7 2 1 4 6 12 11 9 8 5 13 10 0 3 15 14 ,0.0210354,146035.0
friendster,16,dense,99,0.0703647,2.50251,22.7696,0.962758,1,0 4 10 11 7 6 12 13 3 8 1 5 9 2 15 14 ,0.0339803,123735.0
friendster,16,dense,17,0.174254,2.17478,118.234,1.77451,1677086479,5 4 0 3 9 8 7 6 1 10 2 12 14 11 13 15 ,0.0957409,274037.0
friendster,16,dense,8,0.101044,2.19231,46.0118,1.31409,4,7 6 2 1 9 8 10 11 3 0 12 14 13 5 4 15 ,0.0437054,159046.0
friendster,16,sparse,49,1.31423,2.00836,88.4994,6.33526,1922756304922,8 6 7 11 13 2 0 5 1 9 12 4 15 10 3 14 ,1.23444,1996430.0
friendster,16,sparse,90,0.107299,1.98646,76.2735,1.50452,12312384900,12 4 11 6 2 13 10 5 3 7 1 15 14 8 9 0 ,0.064725,247529.0
friendster,16,dense,4,0.0824032,2.36714,29.7147,1.19007,19128,5 4 12 8 11 13 10 9 3 6 14 2 0 1 15 7 ,0.019655,139696.0
friendster,16,sparse,16,1.04456,2.0224,64.4869,5.53012,3878562701566,9 1 6 13 12 15 10 11 8 0 5 3 7 2 14 4 ,0.990955,1594836.0
friendster,16,sparse,32,0.0822515,2.12419,39.263,1.35157,1087396,6 11 12 8 13 3 14 0 4 10 2 7 9 1 5 15 ,0.0225216,169395.0
friendster,16,dense,56,1.96271,2.12687,34.0541,5.48077,274617600018,9 6 8 11 14 12 15 3 2 0 7 5 13 10 4 1 ,1.91836,1944893.0
friendster,16,sparse,86,0.0855025,2.25095,43.8985,1.27282,4361078,4 8 6 10 0 5 11 9 12 3 13 1 7 2 14 15 ,0.0299065,152413.0
friendster,16,sparse,72,0.110677,2.04558,76.2611,1.45553,45913786810,12 5 4 7 15 3 0 9 1 13 2 11 10 6 8 14 ,0.0389446,216321.0
friendster,16,dense,44,0.104485,2.12669,62.0507,1.20528,1914963420,9 0 2 10 3 6 12 5 11 1 13 8 15 14 4 7 ,0.0408865,162316.0
friendster,16,sparse,57,0.538064,2.16885,179.864,5.51793,20751716377,5 7 6 11 0 8 1 9 12 2 15 13 14 4 10 3 ,0.488098,1199192.0
friendster,16,dense,84,0.084427,2.26955,56.727,1.04761,1238334061,2 6 1 9 10 11 7 12 13 5 4 8 14 3 0 15 ,0.0252364,129799.0
friendster,16,dense,39,0.104001,2.22131,54.3065,1.31014,18369000,8 4 7 12 13 1 0 3 11 6 9 2 5 14 15 10 ,0.0444605,160843.0
friendster,16,dense,92,0.116273,2.1088,37.6393,1.52437,3519477462358,0 4 6 5 9 7 14 2 10 3 12 13 11 8 1 15 ,0.0284809,201948.0
friendster,16,sparse,47,0.11166,2.06349,72.8551,1.41007,10271766084,6 12 4 9 7 13 3 11 10 14 0 5 1 2 8 15 ,0.0304152,181809.0
friendster,16,dense,82,0.0978156,2.24327,26.6315,0.929012,5045550,5 2 0 10 9 11 7 13 12 4 8 3 15 6 1 14 ,0.0459048,144343.0
friendster,16,sparse,98,32.0016,2.05034,280.139,140.051,72452998214291,8 1 7 12 0 3 5 9 10 11 4 14 6 15 13 2 ,31.7372,47527882.0
friendster,16,sparse,39,0.10468,2.31934,51.9399,1.05661,14959106,1 3 6 7 12 0 13 10 4 11 15 5 2 14 9 8 ,0.0496827,165182.0
friendster,16,dense,29,0.0773073,2.33392,33.2673,1.1212,57713352,7 11 6 8 10 3 15 4 0 5 2 1 12 13 9 14 ,0.0268258,132576.0
friendster,16,sparse,83,0.161644,1.97349,103.113,2.5585,37812069973,12 6 8 11 9 7 4 1 3 0 2 14 13 15 10 5 ,0.109434,433966.0
friendster,16,dense,33,0.1168,2.01468,53.5032,1.44474,16859898368905,7 9 6 8 10 11 13 1 2 12 14 15 5 4 3 0 ,0.0499883,190031.0
friendster,16,sparse,87,0.0989591,2.16843,65.2835,1.10641,46153203870,0 9 8 6 12 7 14 4 2 10 13 11 1 15 5 3 ,0.0202141,173171.0
friendster,16,dense,5,0.0861543,2.28393,29.796,1.18308,2,1 3 4 6 7 8 12 15 14 2 0 5 11 10 13 9 ,0.0211248,139739.0
friendster,16,dense,27,0.109401,2.28116,76.851,1.27958,2314221307,0 12 8 10 9 13 11 14 3 1 2 15 6 7 5 4 ,0.0443572,171284.0
friendster,16,sparse,88,0.10112,2.21271,56.4887,1.07461,1647697148,0 5 6 4 8 2 1 10 3 13 12 14 11 15 7 9 ,0.0549819,169336.0
friendster,16,dense,23,0.125793,2.27731,62.7773,1.41302,1532958367,12 13 9 11 10 14 7 6 15 0 1 2 3 5 8 4 ,0.0834115,189287.0
friendster,16,dense,67,0.56523,2.16078,70.0685,2.87782,567336360522,1 11 5 0 14 15 6 8 7 4 2 9 10 12 13 3 ,0.523583,692770.0
friendster,16,sparse,30,0.132074,2.07828,47.3029,1.77443,1233479831302,6 7 11 8 10 0 9 14 3 2 12 5 13 15 1 4 ,0.0561254,257430.0
friendster,16,dense,95,0.0896503,2.1423,27.733,1.08561,1672780471130,3 1 0 4 5 2 6 8 9 7 10 12 15 14 11 13 ,0.0245886,134624.0
friendster,16,sparse,24,0.663252,2.10749,62.4052,6.0195,952170499885,4 1 3 8 6 0 7 2 10 9 12 5 11 15 14 13 ,0.556038,1332956.0
friendster,16,dense,57,0.0939971,2.1804,33.6017,1.2458,3527276834206,2 0 5 9 6 10 7 8 3 4 15 12 14 13 1 11 ,0.0213414,161969.0
friendster,16,sparse,52,0.11508,2.11285,37.8186,1.30746,117296942979,5 4 3 1 8 2 7 6 11 12 10 14 13 9 0 15 ,0.0398509,194241.0
friendster,16,dense,40,0.0827882,2.26784,55.1149,1.16512,344766,5 9 7 10 12 13 14 15 8 11 4 3 2 1 6 0 ,0.0560667,159563.0
friendster,16,sparse,21,0.122374,2.13154,53.8047,1.79239,2083707183,7 9 3 4 8 1 10 13 5 6 14 0 15 12 11 2 ,0.0622799,313947.0
friendster,16,dense,25,28.4001,1.99954,176.528,52.925,75598771207973,0 11 12 13 14 15 1 6 2 4 5 3 9 10 8 7 ,28.3195,17102911.0
friendster,16,sparse,34,0.104828,2.17902,48.4453,1.23282,52947668,0 5 4 6 9 8 10 13 15 14 12 11 7 1 2 3 ,0.045797,186807.0
friendster,16,dense,90,0.0867801,2.16228,64.8301,1.17745,3326768,6 7 3 15 8 13 10 14 1 4 11 2 0 5 9 12 ,0.0219741,145369.0
friendster,16,sparse,62,0.118009,1.98637,28.6123,1.39217,64473875053,5 2 4 6 7 14 8 10 3 13 1 12 15 9 0 11 ,0.0769018,287130.0
friendster,16,dense,24,0.424287,2.12033,170.079,1.76295,339923386,9 4 2 15 13 14 12 11 7 1 10 8 3 6 5 0 ,0.380405,327283.0
friendster,16,dense,32,0.093157,2.11166,24.5169,1.29782,7011563768,9 2 5 8 3 4 14 6 0 13 15 11 10 12 1 7 ,0.025959,142641.0
friendster,16,sparse,63,0.116899,2.17292,18.452,1.53395,2633010188,3 0 2 9 13 5 8 11 12 6 4 7 14 15 1 10 ,0.0279181,216321.0
friendster,16,dense,66,0.126924,2.11759,48.3129,1.43529,26725155560,6 7 9 10 11 12 2 4 3 5 13 1 15 0 14 8 ,0.0463392,206141.0
friendster,16,dense,65,0.0865556,2.15521,40.3131,1.1974,17612,11 12 7 14 13 5 10 15 0 1 4 8 9 6 3 2 ,0.0194985,147892.0
friendster,16,sparse,15,0.335547,2.05144,43.561,1.72666,16262648306175,12 5 6 4 14 13 10 3 0 9 2 1 15 7 8 11 ,0.263127,328481.0
friendster,16,sparse,61,0.104263,2.10778,83.0169,1.18404,6515225359,9 5 4 6 3 7 12 2 0 11 8 1 13 15 14 10 ,0.0601366,216485.0
friendster,16,dense,70,0.0722027,2.41282,55.2903,0.976197,6,4 5 0 2 11 7 6 8 10 3 12 13 14 15 9 1 ,0.0319936,133459.0
friendster,16,dense,13,0.069593,2.36983,51.7176,1.01361,648,5 10 8 4 15 12 11 14 13 9 7 1 0 2 3 6 ,0.027223,120906.0
friendster,16,dense,89,0.114151,2.09473,103.107,1.35709,14387331345,8 7 9 12 10 11 5 3 2 0 1 13 15 14 6 4 ,0.054816,213199.0
friendster,16,sparse,43,0.113048,1.99969,29.2924,1.47608,20403925813334,0 9 5 11 8 2 10 13 4 1 12 3 15 14 6 7 ,0.0401977,210984.0
friendster,16,sparse,95,0.120314,2.12061,58.0995,1.55462,75993728583,6 1 3 4 0 5 7 12 13 14 8 2 9 11 10 15 ,0.0776737,266872.0
friendster,16,sparse,89,0.112407,2.01282,29.3199,1.23687,162926539346,8 5 10 11 2 7 15 1 13 12 4 9 14 0 6 3 ,0.060317,195529.0
friendster,16,dense,72,0.0846767,2.33065,72.2514,1.19798,65438,3 6 8 9 7 11 10 1 12 2 5 0 13 14 15 4 ,0.0220553,137967.0
friendster,16,dense,73,0.24205,2.43107,57.3047,5.41138,588,0 1 5 10 9 12 7 13 2 8 6 11 3 15 4 14 ,0.169693,796032.0
friendster,16,sparse,74,0.095468,2.09891,28.5855,1.25376,1573696657,4 2 7 8 0 6 9 1 3 12 11 10 14 15 13 5 ,0.0220661,158904.0
friendster,16,sparse,92,0.111509,2.12888,38.5374,1.53466,282330858107,2 10 0 9 6 8 12 1 3 7 14 5 13 4 15 11 ,0.0630309,218556.0
friendster,16,sparse,5,0.107923,2.05276,83.7488,1.32031,3227970888999,3 8 5 12 10 6 9 13 0 4 7 14 11 15 1 2 ,0.0459911,220410.0
friendster,16,dense,86,2.43474,1.91678,59.5914,11.375,50328219125232,5 0 1 2 4 3 11 12 8 6 13 10 15 7 9 14 ,2.23846,3277638.0
friendster,16,sparse,28,0.219938,2.14956,41.854,1.71357,2576766527,2 11 12 13 15 1 6 14 4 5 3 0 9 10 7 8 ,0.184489,398273.0
friendster,16,sparse,18,0.123084,2.0606,41.5254,1.42066,17841644165,1 6 2 10 7 3 0 4 8 9 14 5 11 12 13 15 ,0.0503137,201217.0
friendster,16,dense,58,0.181982,2.17119,252.244,2.01309,9194445,10 12 11 13 14 15 9 4 3 5 2 1 0 7 6 8 ,0.120076,360367.0
friendster,16,sparse,19,0.121683,2.10456,21.4103,1.41925,1915781986027,6 12 5 8 3 11 1 4 10 14 13 7 0 9 2 15 ,0.0503241,201217.0
friendster,16,dense,22,0.0985813,2.23725,39.1366,1.23261,71231703858,0 3 8 7 5 4 6 2 12 1 13 14 15 10 9 11 ,0.0417392,142814.0
friendster,16,dense,28,0.0699012,2.5663,33.5184,0.967153,8,12 15 14 10 11 13 6 8 9 3 4 1 7 5 2 0 ,0.0230738,114092.0
friendster,16,sparse,67,6.18423,2.00436,178.68,38.4117,459546858317,8 12 14 13 10 11 15 0 2 3 9 1 4 6 7 5 ,6.11688,9110973.0
friendster,16,dense,31,0.103936,2.19367,68.3781,1.53524,112142422,12 14 8 9 13 11 6 0 3 1 2 5 10 7 4 15 ,0.0421545,214371.0
friendster,16,sparse,31,0.112704,2.03533,47.6961,1.32493,15220095492,7 2 0 9 5 1 8 4 11 10 3 15 6 12 14 13 ,0.0470477,198340.0
friendster,16,dense,43,0.143373,2.02024,71.8939,1.28237,2722107871093,0 2 6 8 10 9 5 1 4 14 13 12 11 15 7 3 ,0.0678454,231502.0
friendster,16,dense,64,0.0969689,2.21875,59.2462,1.16915,2966664,1 6 12 11 10 13 5 7 8 0 14 15 9 4 3 2 ,0.0428361,161542.0
friendster,16,dense,55,0.126133,2.13114,37.7163,1.66993,1590,6 14 9 11 2 4 13 5 3 10 8 12 0 1 7 15 ,0.0501744,290302.0
friendster,16,dense,87,1.2228,2.01827,69.5517,2.82476,13525408653062,6 9 8 11 12 13 10 14 0 1 5 15 7 2 4 3 ,1.17203,693437.0
friendster,16,sparse,1,0.172924,2.01045,30.6852,1.67644,278311690750,4 11 5 10 9 2 8 13 6 3 0 12 14 15 1 7 ,0.130855,414133.0
friendster,16,dense,30,0.128813,2.17935,56.2446,1.24139,581813952,3 8 6 1 13 7 2 11 5 4 14 0 10 9 15 12 ,0.068573,180082.0
friendster,16,sparse,25,0.12411,2.06591,56.9727,1.80868,1587332372,9 1 4 10 0 7 5 12 6 2 11 14 13 15 3 8 ,0.046514,298888.0
friendster,16,dense,18,0.108205,2.18577,102.803,1.36163,94872141,1 5 10 6 8 9 7 12 14 11 2 4 15 0 13 3 ,0.0309293,175597.0
friendster,16,sparse,70,0.106043,2.22303,24.6513,1.35876,31981205964,5 13 6 12 14 15 0 4 10 7 11 2 1 9 3 8 ,0.0310439,189432.0
friendster,16,dense,35,0.465895,2.12998,37.1415,1.47074,778204305023,3 10 12 15 13 14 11 0 8 7 4 1 2 9 6 5 ,0.397132,386091.0
friendster,16,sparse,23,0.126807,2.06837,58.8673,1.76484,10203571031,10 8 11 5 14 13 6 9 12 3 7 0 15 4 2 1 ,0.0634836,264537.0
friendster,16,dense,85,0.102147,2.33922,24.0707,1.54547,40272,10 0 4 9 5 7 1 14 13 2 8 6 3 11 12 15 ,0.0221522,211675.0
friendster,16,sparse,78,0.122453,1.99035,26.5672,1.36304,84205734772735,3 5 8 13 12 7 14 11 1 15 10 4 0 6 9 2 ,0.0566468,232610.0
friendster,16,sparse,80,1.03246,2.09189,71.0711,3.58391,5908429343,10 2 9 8 11 7 5 14 1 13 3 12 6 0 15 4 ,0.995919,1398405.0
friendster,16,dense,50,0.18451,2.21681,60.9561,1.59345,27491272,1 8 3 0 7 10 11 4 2 5 6 13 15 9 12 14 ,0.111629,226757.0
friendster,16,dense,15,0.136364,2.11874,78.826,1.3313,599506504486,9 1 0 5 6 7 11 10 8 13 3 14 4 12 15 2 ,0.0632288,205023.0
friendster,16,sparse,55,0.138745,2.04491,88.0637,2.15284,2122363929623,1 6 4 12 5 3 7 13 14 15 10 2 8 11 9 0 ,0.0830572,327694.0
friendster,16,dense,49,0.128441,2.16599,39.2064,1.3441,4423829466,1 10 7 11 13 12 9 14 15 2 0 4 8 3 5 6 ,0.0858467,219965.0
friendster,16,sparse,42,0.106987,2.10263,181.384,1.63953,144241022510,7 4 13 9 8 1 6 14 2 3 10 15 5 0 12 11 ,0.0674107,222622.0
friendster,16,sparse,3,1.5288,2.08534,71.5026,9.30534,2598835116477,11 1 10 7 0 4 13 3 14 8 2 15 9 5 12 6 ,1.43368,2380898.0
friendster,16,dense,45,0.100278,2.0634,38.4279,1.2769,2710804,5 2 3 4 8 1 7 6 0 14 15 13 9 11 12 10 ,0.0331199,159368.0
friendster,16,dense,37,0.103364,2.18406,45.2987,1.1968,725605749,13 10 8 14 9 15 12 11 0 4 6 2 1 7 3 5 ,0.0246522,156133.0
friendster,16,sparse,75,0.0963408,2.15363,54.5351,1.24623,24910167,3 2 8 10 15 5 9 12 11 14 0 13 6 1 7 4 ,0.0330421,175558.0
friendster,16,dense,69,0.0769831,2.45116,64.5549,1.20137,2,6 4 0 10 11 1 5 9 3 2 7 12 8 13 14 15 ,0.0284587,147145.0
friendster,16,sparse,96,2.39861,1.98341,125.036,12.5866,547149957058,8 2 4 7 11 6 9 12 14 5 1 0 13 10 15 3 ,2.3521,2859887.0
friendster,16,sparse,82,10.1919,2.06808,204.332,40.9801,2773052751610,4 11 0 14 10 12 15 3 6 1 9 7 8 13 5 2 ,10.0959,12143303.0
friendster,16,dense,6,0.0879885,2.4528,67.6074,1.2828,38,7 12 5 14 8 3 15 10 11 13 2 4 9 6 0 1 ,0.0255209,149995.0
friendster,16,sparse,77,0.993392,2.04016,150.214,5.10618,7334826708751,13 7 10 12 8 15 14 3 9 2 1 4 11 5 0 6 ,0.891925,1361851.0
friendster,16,dense,2,0.101453,2.25324,38.3394,1.15883,55483017,3 7 9 10 8 5 1 6 11 0 4 2 12 13 14 15 ,0.0295252,146740.0
friendster,16,dense,46,0.0926416,2.36066,35.4583,1.45327,1,6 2 9 3 7 10 4 8 1 11 5 13 0 12 15 14 ,0.0249178,197854.0
friendster,16,sparse,48,1.12522,2.10069,86.4488,8.01143,903853284077,1 9 0 14 6 13 7 10 8 2 3 5 15 4 12 11 ,1.0031,2630662.0
friendster,16,dense,81,0.0886218,2.22747,37.4924,1.03273,344,5 7 13 9 12 11 4 1 6 2 3 0 14 8 10 15 ,0.0189392,134593.0
friendster,16,sparse,54,0.112303,1.99134,43.1172,1.46132,10111623379454,2 9 10 1 14 12 4 3 0 7 5 13 11 6 8 15 ,0.0343728,190529.0
friendster,16,sparse,41,0.106336,2.12777,111.512,1.242,3623934,3 11 5 2 9 8 0 1 14 4 7 10 6 12 15 13 ,0.0522432,218442.0
friendster,16,dense,76,0.128847,2.16934,29.1533,1.04913,16727452833261,6 14 1 7 11 15 13 4 10 12 0 8 3 9 2 5 ,0.0597815,189781.0
friendster,16,dense,47,0.0733775,2.49377,33.8463,1.00477,4,2 10 3 9 7 6 14 13 0 4 8 1 11 5 12 15 ,0.0213415,116293.0
friendster,16,dense,54,0.0876528,2.21327,64.3688,1.08366,23104476,1 6 4 3 7 9 10 12 15 8 2 11 14 13 5 0 ,0.0379726,139396.0
friendster,16,dense,20,0.0797598,2.34569,49.7742,1.15473,175,11 6 3 5 4 10 12 14 9 13 7 8 0 2 15 1 ,0.0189186,129237.0
friendster,16,dense,77,0.106488,2.15291,87.0066,1.221,39164544,9 2 14 12 0 15 1 11 5 6 4 7 8 10 13 3 ,0.0237492,156121.0
